,ID,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate,State_Alabama,State_Alaska,State_Arizona,State_Arkansas,State_California,State_Colorado,State_Connecticut,State_Delaware,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Indiana,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maine,State_Maryland,State_Massachusetts,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Montana,State_Nebraska,State_Nevada,State_New Hampshire,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Ohio,State_Oklahoma,State_Oregon,State_Pennsylvania,State_Rhode Island,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Utah,State_Vermont,State_Virginia,State_Washington,State_West Virginia,State_Wisconsin,State_Wyoming,Day,Month,Year
6167,6167,135439,4402,103512.0,27525.0,2913.422276831368,1615980.0,,3.250171663996338,34761.27356901596,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6168,6168,4089,126,3592.0,371.0,304.19308859019264,202284.0,395.0,3.0814380044020537,15048.519132398755,9.660063585228663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6169,6169,98160,3620,5962.0,88578.0,1623.6386973839171,1095094.0,13463.0,3.687856560717196,18113.661325111483,13.715362673186634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6170,6170,122423,8790,100486.0,13147.0,1765.7881324099533,1389980.0,12131.0,7.1902191328354155,20166.549075132792,9.967380676542843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6171,6171,99856,6555,63636.0,29665.0,999.874134575072,2222386.0,,6.564452812049353,22253.10725887033,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6172,6172,62993,1731,56346.0,4916.0,1116.9700434354581,963096.0,5742.0,2.7479243725493308,17077.284475299097,9.115298525232962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6173,6173,69986,2011,49836.0,18139.0,2351.5623713732075,508426.0,4847.0,2.8734318292229872,17083.351673588924,6.925670848455408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6174,6174,64429,1356,,63073.0,1049.7719891785287,811357.0,,2.1046423194524206,13219.82107162805,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6175,6175,5407,81,3937.0,1389.0,505.90487453895935,197820.0,315.0,1.4980580728685038,18508.988770352684,5.825781394488626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6176,6176,29660,360,21463.0,7837.0,1533.2856357087023,309644.0,1880.0,1.2137559002022926,16007.17118622338,6.338503034389751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6177,6177,58650,1030,1393.0,56227.0,1904.124336559577,533144.0,,1.7561807331628303,17308.993440591967,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6178,6178,6921,422,6190.0,309.0,509.0052224332965,181616.0,705.0,6.097384770986853,13356.956000208867,10.186389250108368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6179,6179,186594,15893,33223.0,137478.0,2100.7656895427813,2403690.0,22125.0,8.517422853896695,27061.907029685248,11.857294446766778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6180,6180,22987,697,9744.0,12546.0,1096.2744219962622,644823.0,2907.0,3.0321486057336755,30752.293105446366,12.646278331230695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6181,6181,423440,32805,73907.0,316728.0,2176.6708933135687,6816381.0,89995.0,7.747260532779143,35039.245513970425,21.253306253542405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6182,6182,140824,2287,116969.0,21568.0,1342.704730435035,1850689.0,,1.6240129523376696,17645.63479850085,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6183,6183,8171,120,6953.0,1098.0,1072.2224700877357,175040.0,445.0,1.4686084934524537,22969.25971902549,5.4460898298861835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6184,6184,105426,3755,83642.0,18029.0,901.9171706974872,1753307.0,12023.0,3.5617399882381955,14999.503811242952,11.404207690702483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6185,6185,46103,638,38655.0,6810.0,1165.108361926332,731272.0,3901.0,1.3838578834349176,18480.600439073216,8.461488406394379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6186,6186,22300,383,4282.0,17635.0,528.7195479471575,467263.0,1853.0,1.7174887892376682,11078.523862440923,8.309417040358744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6187,6187,126905,7395,95254.0,24256.0,991.2912751292006,1410994.0,,5.827193569993303,11021.677959573313,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6188,6188,20240,1019,1943.0,17278.0,1910.5857210148376,228474.0,2341.0,5.034584980237153,21567.15227387076,11.566205533596838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6189,6189,103909,2184,40837.0,60888.0,2018.15443623398,806028.0,6482.0,2.101839109220568,15654.9383010981,6.23815068954566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,08,31,020
6190,6190,9897,148,8691.0,1058.0,1118.7361457917684,124770.0,896.0,1.4954026472668485,14103.739406935327,9.05324845912903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,08,31,020
6191,6191,128511,1313,89151.0,38047.0,1881.7941964870126,1787721.0,5648.0,1.0217024223607318,26177.704653593537,4.39495451751212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,08,31,020
6192,6192,530857,9771,375760.0,145326.0,1830.8014162425345,4230763.0,,1.840608676159493,14590.91034343809,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,08,31,020
6193,6193,45424,353,35817.0,9254.0,1416.8619801007999,584656.0,2721.0,0.7771222261359634,18236.54583123048,5.990225431489963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,08,31,020
6194,6194,1484,58,1310.0,116.0,237.8247052432014,105907.0,,3.908355795148248,16972.574837056418,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,08,31,020
6195,6195,103622,2363,13389.0,87870.0,1214.0093648669756,1306103.0,14647.0,2.2804037752600803,15301.975193306931,14.135029240894792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,08,31,020
6196,6196,65339,1736,,63603.0,858.0422600816584,1014809.0,6137.0,2.6569124106582596,13326.63505580446,9.39255268675676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,08,31,020
6197,6197,8163,153,6045.0,1965.0,455.4871893879241,339515.0,,1.8743109151047408,18944.59550472143,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,08,31,020
6198,6198,63206,1018,53239.0,8949.0,1085.5597504411382,1102817.0,5170.0,1.6106065879821536,18940.824404364223,8.179603202227637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,08,31,020
6199,6199,3119,30,2601.0,488.0,538.9117059086769,59571.0,189.0,0.9618467457518436,10292.885294224368,6.0596344982366155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,08,31,020
6200,6200,106309,1893,41523.0,62893.0,2168.162123191354,824984.0,12456.0,1.7806582697607916,16825.471606720934,11.716787854273862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6201,6201,4073,27,1371.0,2675.0,556.7668427779563,295929.0,,0.662902037809968,40452.60373592875,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6202,6202,191721,4423,27029.0,160269.0,2633.9944251164043,1067575.0,20515.0,2.306998190078291,14667.076629026791,10.700444917353863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6203,6203,52392,587,45446.0,6359.0,1736.096843930222,588660.0,3566.0,1.1204000610780271,19506.23698556964,6.806382653840281,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6204,6204,613101,11148,,601953.0,1551.6742755779649,9556598.0,,1.8182974746412093,24186.434663521715,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6205,6205,52519,1888,5644.0,44987.0,911.9883252158113,837290.0,6700.0,3.594889468573278,14539.475329308376,12.75728783868695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6206,6206,50897,4453,8809.0,37635.0,1427.5709080362956,937690.0,11015.0,8.749042183232802,26300.547473457256,21.641747057783366,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6207,6207,16340,593,8613.0,7134.0,1678.0246548445002,207475.0,,3.629130966952264,21306.497262170305,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6208,6208,563285,9141,,554144.0,2622.645951945496,4160565.0,33568.0,1.6228019563808729,19371.524104238728,5.959327871326237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6209,6209,231895,4573,,227322.0,2184.0987215070927,1970053.0,21818.0,1.9720131956273312,18554.90734427742,9.40856853317234,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6210,6210,4543,40,1716.0,2787.0,320.8623378384487,153617.0,267.0,0.8804754567466432,10849.638950413597,5.877173673783842,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6211,6211,27171,265,10089.0,16817.0,1520.4259498115625,218221.0,1068.0,0.9753045526480438,12211.139494086672,3.930661366898532,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6212,6212,204023,7932,,196091.0,1610.0527303850015,3286680.0,,3.887796964067777,25936.919405663954,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6213,6213,78632,3113,59073.0,16446.0,1167.9952776343134,886489.0,9801.0,3.958948010987893,13167.857433039537,12.464391087597926,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6214,6214,51247,970,39879.0,10398.0,1624.2745802787258,540237.0,,1.8927937245107032,17122.821363709838,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6215,6215,33030,404,1399.0,31227.0,1133.7603842222295,343043.0,2020.0,1.2231304874356643,11775.009490909662,6.115652437178322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6216,6216,38298,804,9021.0,28473.0,857.224778984496,700642.0,4158.0,2.0993263355788816,15682.481685656045,10.856963810120632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6217,6217,136737,4430,103512.0,28795.0,2941.3434968295005,1637012.0,,3.2397961049313646,35213.6919811891,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6218,6218,4116,126,3604.0,386.0,306.20170032703174,205043.0,399.0,3.0612244897959178,15253.769494692802,9.693877551020408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6219,6219,98875,3631,5986.0,89258.0,1635.4653239999468,1110273.0,13508.0,3.672313527180784,18364.73316483836,13.661694058154234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6220,6220,122728,8810,100486.0,13432.0,1777.7431507828146,1411532.0,12150.0,7.185120500118338,20479.23664305986,9.915858027764402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6221,6221,100724,6566,63636.0,30522.0,1008.5655577125017,2261151.0,,6.518803860053215,22641.26741776717,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6222,6222,63723,1739,56659.0,5325.0,1129.9141504268366,973546.0,5783.0,2.7289989485742985,17262.580253463348,9.07521616998572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6223,6223,70930,2043,49836.0,19051.0,2383.281213406989,511042.0,4873.0,2.8803045255886084,17171.25049854695,6.870153672634992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6224,6224,65793,1365,,64428.0,1071.9962824818474,824869.0,,2.074688796680498,13439.978440480281,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6225,6225,5541,81,4011.0,1449.0,518.4425577622294,199861.0,319.0,1.4618299945858149,18699.954527507118,5.757083558924383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6226,6226,29988,361,21463.0,8164.0,1550.241727701705,314224.0,1880.0,1.203814859277044,16243.936129296404,6.269174336401227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6227,6227,59749,1045,1423.0,57281.0,1939.804347572006,538204.0,,1.7489832465815327,17473.270834334366,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6228,6228,6964,423,6190.0,351.0,512.1676591569826,181616.0,705.0,6.074095347501436,13356.956000208867,10.123492245835726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6229,6229,187164,15903,33223.0,138038.0,2107.1830258078244,2429841.0,22161.0,8.496826312752452,27356.327662434604,11.840418029108164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6230,6230,23160,703,9980.0,12477.0,1104.5249755702541,650491.0,2928.0,3.0354058721934374,31022.60603988213,12.642487046632125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6231,6231,424167,32827,73997.0,317343.0,2180.4079983094102,6901836.0,89995.0,7.73916877079075,35478.522415510466,21.216879200880786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6232,6232,142170,2313,116969.0,22888.0,1355.5383423702554,1877402.0,,1.6269255117113317,17900.333368802156,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6233,6233,8322,121,7066.0,1135.0,1092.0371308371234,176603.0,455.0,1.4539774092766162,23174.361141219484,5.4674357125690936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6234,6234,106557,3784,84904.0,17869.0,911.5928514599073,1779409.0,12128.0,3.5511510271497886,15222.805861871317,11.381701812175644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6235,6235,46897,644,39282.0,6971.0,1185.1742153278353,743242.0,3953.0,1.373222167729279,18783.104551435936,8.429110604089812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6236,6236,22613,385,4355.0,17873.0,536.1405891358328,473107.0,1863.0,1.7025604740635918,11217.081577158557,8.238623800468758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6237,6237,127732,7434,95901.0,24397.0,997.7512088160677,1427689.0,,5.819998121065983,11152.087382671552,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6238,6238,20335,1021,1953.0,17361.0,1919.5533911480602,229865.0,2350.0,5.020899926235554,21698.45784392667,11.556429800835993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08,31,020
6239,6239,104841,2204,42730.0,59907.0,2036.2560437421848,851784.0,6852.0,2.102230997415133,16543.626233657567,6.535611068188972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,08,31,020
6240,6240,10024,150,8773.0,1101.0,1133.0919597268553,126014.0,903.0,1.4964086193136472,14244.358560756182,9.008379888268156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,08,31,020
6241,6241,130458,1326,91323.0,37809.0,1910.3042329863024,1812043.0,5725.0,1.016419077404222,26533.85314241517,4.388385534041607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,08,31,020
6242,6242,539673,10078,383717.0,145878.0,1861.205734704181,4282041.0,,1.867427127167748,14767.75615129611,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,08,31,020
6243,6243,45976,360,36679.0,8937.0,1434.0799224443988,589817.0,2744.0,0.7830172263789803,18397.527353758214,5.9683313032886725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,08,31,020
6244,6244,1501,58,1321.0,122.0,240.54911224396582,107417.0,,3.864090606262492,17214.56628241844,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,08,31,020
6245,6245,104838,2370,13477.0,88991.0,1228.255715909015,1320272.0,14776.0,2.2606306873461914,15467.975643894648,14.094126175623346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,08,31,020
6246,6246,66139,1755,,64384.0,868.5479887898622,1015446.0,6182.0,2.6535024720664047,13335.00024228837,9.34698135744417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,08,31,020
