Province_State,Date,Incident_Rate,People_Tested,People_Hospitalized,Confirmed
New Hampshire,809,489.80996697092246,162622.0,696.0,6660
New Jersey,809,2055.9569205342373,2164580.0,21565.0,182614
New Mexico,809,1007.712121493932,574253.0,2720.0,21130
New York,809,2142.759364211005,6082774.0,89995.0,416843
North Carolina,809,1216.9048226539758,1837410.0,6250.044184664157,127630
North Dakota,809,890.3475045337517,158751.0,379.0,6785
Ohio,809,803.8514513521144,1535543.0,10992.0,93963
Oklahoma,809,975.5441725501653,638063.0,3275.0,38602
Oregon,809,459.1561778271144,417131.0,1655.0,19366
Pennsylvania,809,928.7150613861644,1256569.0,6250.044184664157,118894
Rhode Island,809,1816.7555724630224,210066.0,2231.0,19246
South Carolina,809,1805.3245917330041,731675.0,5527.0,92951
South Dakota,809,1019.6019031061688,114648.0,838.0,9020
Tennessee,809,1620.0495111121786,1574533.0,4808.0,110636
Texas,809,1574.7891916096635,3834586.0,6250.044184664157,456624
Utah,809,1295.3694340350062,540182.0,2450.0,41529
Vermont,809,228.6899288288736,97238.0,6250.044184664157,1427
Virginia,809,1090.8065461514411,1155108.0,13460.0,93106
Washington,809,771.0548263777313,1008280.0,5692.0,58715
West Virginia,809,389.3653812996367,295046.0,6250.044184664157,6978
Wisconsin,809,950.2555116983722,970836.0,4732.0,55328
Wyoming,809,492.0873800666599,54880.0,167.0,2848
Alabama,812,1911.0435359873225,722301.0,11100.0,93702
Alaska,812,463.94958614986086,252649.0,6250.044184664157,3394
Arizona,812,2479.90133425987,971244.0,13294.0,180505
Arkansas,812,1503.775593113403,533899.0,3054.0,45381
California,812,1332.9672693940809,8305713.0,6250.044184664157,526685
Colorado,812,840.0454544191642,552003.0,6487.0,48376
Connecticut,812,1405.496948772988,836271.0,10807.0,50110
Delaware,812,1554.4834271959119,189308.0,6250.044184664157,15137
Florida,812,2315.560526697948,3784458.0,28333.0,497330
Georgia,812,1864.3695367510559,1664412.0,19426.0,197948
Hawaii,812,182.99676806943,130712.0,201.0,2591
Idaho,812,1244.274830518196,187778.0,886.0,22236
Illinois,812,1467.7685235610572,2850676.0,6250.044184664157,185993
Indiana,812,1028.7098503480056,785018.0,9148.0,69255
Iowa,812,1465.2923706922504,490371.0,6250.044184664157,46231
Kansas,812,987.9470596029126,301839.0,1782.0,28782
Kentucky,812,720.6659932363001,607855.0,3851.0,32197
Louisiana,812,2677.275009389532,1449857.0,6250.044184664157,124461
Maine,812,295.8610695336748,175761.0,388.0,3977
Maryland,812,1519.3328128514904,972346.0,12888.0,91854
Massachusetts,812,1729.4588047332004,1242276.0,11973.0,119203
Michigan,812,932.9762106336356,1954415.0,6250.044184664157,93175
Minnesota,812,1013.5767723851483,878111.0,5346.0,57162
Mississippi,812,2089.9155250627573,463791.0,4424.0,62199
Missouri,812,886.7232332501496,721523.0,6250.044184664157,54422
Montana,812,403.6385479491531,181236.0,238.0,4314
Nebraska,812,1404.9776469079943,283859.0,1644.0,27178
Nevada,812,1694.0375747202413,489087.0,6250.044184664157,52179
New Hampshire,812,492.23695329375136,164836.0,697.0,6693
New Jersey,812,2059.9649410787206,2164936.0,21565.0,182970
New Mexico,812,1017.7272443294136,577810.0,2730.0,21340
New York,812,2146.5941377005474,6153767.0,89995.0,417589
North Carolina,812,1227.2498961678796,1854026.0,6250.044184664157,128715
North Dakota,812,909.7684965265294,160470.0,389.0,6933
Ohio,812,813.6297918573714,1555812.0,11119.0,95106
Oklahoma,812,997.3032402815184,657276.0,3375.0,39463
Oregon,812,467.05140695116836,419914.0,1688.0,19699
Pennsylvania,812,935.1984289316292,1271529.0,6250.044184664157,119724
Rhode Island,812,1830.3486724544323,211953.0,2242.0,19390
South Carolina,812,1829.3888532165506,740457.0,5799.0,94190
South Dakota,812,1026.2711395012088,115381.0,846.0,9079
Tennessee,812,1646.480233187791,1592650.0,4900.0,112441
Texas,812,1607.2351793690973,3884848.0,6250.044184664157,466032
Utah,812,1307.159981509427,544956.0,2482.0,41907
Vermont,812,229.33096577022994,98801.0,6250.044184664157,1431
Virginia,812,1104.2210789994142,1168038.0,13640.0,94251
Washington,812,779.7745812055404,1008822.0,5744.0,59379
West Virginia,812,393.88509982719046,298439.0,6250.044184664157,7059
Wisconsin,812,962.7588736944034,989016.0,4783.0,56056
Wyoming,812,498.3075857135699,55243.0,169.0,2884
Alabama,815,1930.4594870477047,727460.0,11100.0,94654
Alaska,815,471.3312236431115,257279.0,6250.044184664157,3448
Arizona,815,2503.2296213742065,985542.0,13559.0,182203
Arkansas,815,1533.9962436261599,534811.0,3118.0,46293
California,815,1342.8907809110108,8409400.0,6250.044184664157,530606
Colorado,815,850.3602179367139,555422.0,6516.0,48970
Connecticut,815,1408.7224955522515,848109.0,10807.0,50225
Delaware,815,1570.8118188801388,190700.0,6250.044184664157,15296
Florida,815,2340.7447441972117,3814884.0,28956.0,502739
Georgia,815,1899.8301188527573,1695224.0,19788.0,201713
Hawaii,815,195.14475884825748,132526.0,208.0,2763
Idaho,815,1270.6868524647955,191887.0,906.0,22708
Illinois,815,1481.6497171164276,2897344.0,6250.044184664157,187752
Indiana,815,1039.4046895978877,792225.0,9148.0,69975
Iowa,815,1484.467856497637,496428.0,6250.044184664157,46836
Kansas,815,1004.217190457328,308718.0,1821.0,29256
Kentucky,815,732.8423543979158,620822.0,3903.0,32741
Louisiana,815,2709.1542451655205,1469867.0,6250.044184664157,125943
Maine,815,297.1257509976105,178245.0,390.0,3994
Maryland,815,1528.7941141443146,982395.0,12922.0,92426
Massachusetts,815,1735.8425524080294,1259594.0,11993.0,119643
Michigan,815,940.1656597265787,1980472.0,6250.044184664157,93893
Minnesota,815,1024.517202540875,887623.0,5373.0,57779
Mississippi,815,2131.7481080416337,477822.0,4472.0,63444
Missouri,815,906.1450496853081,730574.0,6250.044184664157,55614
Montana,815,414.39849996912363,183124.0,248.0,4429
Nebraska,815,1421.0549170598965,287105.0,1644.0,27489
Nevada,815,1715.1079360915487,491117.0,6250.044184664157,52828
New Hampshire,815,494.1491243359802,165976.0,698.0,6719
New Jersey,815,2063.9842201078786,2187018.0,21565.0,183327
New Mexico,815,1028.5054241428363,590825.0,2753.0,21566
New York,815,2149.8634620160287,6226435.0,89995.0,418225
North Carolina,815,1236.9561494740124,1873668.0,6250.044184664157,129733
North Dakota,815,926.040138466424,162014.0,394.0,7057
Ohio,815,823.887211162536,1574613.0,11231.0,96305
Oklahoma,815,1025.1275533735277,664730.0,3445.0,40564
Oregon,815,473.66632864970006,426802.0,1726.0,19978
Pennsylvania,815,940.8381775675639,1284725.0,6250.044184664157,120446
Rhode Island,815,1838.9387564767817,213535.0,2248.0,19481
South Carolina,815,1854.2882747031588,748622.0,5799.0,95472
South Dakota,815,1036.3315130462697,116374.0,856.0,9168
Tennessee,815,1670.7437824837964,1612045.0,5001.0,114098
Texas,815,1645.0577928637522,3908235.0,6250.044184664157,476999
Utah,815,1320.291781738875,550322.0,2519.0,42328
Vermont,815,230.13226194692533,98990.0,6250.044184664157,1436
Virginia,815,1113.5702468707527,1179756.0,13826.0,95049
Washington,815,789.0327546296447,1009486.0,5779.0,60084
West Virginia,815,399.6323962264256,302594.0,6250.044184664157,7162
Wisconsin,815,977.941527546727,1006094.0,4826.0,56940
Wyoming,815,505.04614183105576,55714.0,169.0,2923
Alabama,818,1969.984815992054,739784.0,11313.0,96592
Alaska,818,476.11561831466275,261572.0,6250.044184664157,3483
Arizona,818,2523.191930665803,995864.0,14068.0,183656
Arkansas,818,1558.3517020986121,539836.0,3118.0,47028
California,818,1370.0545271775775,8500463.0,6250.044184664157,541339
Colorado,818,858.1397028792427,565319.0,6536.0,49418
Connecticut,818,1409.2834602095147,857098.0,10920.0,50245
Delaware,818,1577.89772470537,192703.0,6250.044184664157,15365
Florida,818,2376.3630218584017,3857363.0,29515.0,510389
Georgia,818,1929.7997263554446,1724762.0,20002.0,204895
Hawaii,818,205.8095647064141,134909.0,214.0,2914
Idaho,818,1309.46552028046,194593.0,931.0,23401
Illinois,818,1497.0618666409507,2939030.0,6250.044184664157,189705
Indiana,818,1054.8527907366056,804345.0,9267.0,71015
Iowa,818,1507.3833544105207,503120.0,6250.044184664157,47559
Kansas,818,1016.6085770363237,308718.0,1821.0,29617
Kentucky,818,744.3248420374542,632444.0,3924.0,33254
Louisiana,818,2737.1830199402248,1484972.0,6250.044184664157,127246
Maine,818,297.4977161340622,180916.0,390.0,3999
Maryland,818,1538.3712005928198,992141.0,12978.0,93005
Massachusetts,818,1739.1940199373144,1271218.0,12007.0,119874
Michigan,818,947.8057010328675,2006578.0,6250.044184664157,94656
Minnesota,818,1039.784156129336,899480.0,5421.0,58640
Mississippi,818,2163.8701556944893,482541.0,4511.0,64400
Missouri,818,925.0291816050633,742311.0,6250.044184664157,56773
Montana,818,430.58521039916616,185815.0,259.0,4602
Nebraska,818,1438.2177906625695,290181.0,1681.0,27821
Nevada,818,1738.7755685101665,500195.0,6250.044184664157,53557
New Hampshire,818,495.840660257952,167407.0,698.0,6742
New Jersey,818,2068.1948933765207,2230245.0,21565.0,183701
New Mexico,818,1038.377473794954,597408.0,2781.0,21773
New York,818,2153.477196282984,6298805.0,89995.0,418928
North Carolina,818,1256.6832988751805,1904750.0,6250.044184664157,131802
North Dakota,818,941.7868887308383,163719.0,400.0,7177
Ohio,818,833.8623161748981,1598039.0,11366.0,97471
Oklahoma,818,1046.280096568815,674653.0,3497.0,41401
Oregon,818,479.4988402548569,432262.0,1743.0,20224
Pennsylvania,818,947.0950178132476,1300251.0,6250.044184664157,121247
Rhode Island,818,1851.210305080138,215723.0,2264.0,19611
South Carolina,818,1880.0228561928282,756145.0,5799.0,96797
South Dakota,818,1048.2004930713415,117574.0,861.0,9273
Tennessee,818,1703.7199520761953,1635191.0,5109.0,116350
Texas,818,1668.9267003130549,3944480.0,6250.044184664157,483920
Utah,818,1338.6014414412164,555391.0,2554.0,42915
Vermont,818,231.5745950649771,100052.0,6250.044184664157,1445
Virginia,818,1123.1537297263353,1194927.0,13984.0,95867
Washington,818,799.9718446470621,1010191.0,5840.0,60917
West Virginia,818,406.105079549836,307409.0,6250.044184664157,7278
Wisconsin,818,992.3513087481972,1023836.0,4881.0,57779
Wyoming,818,510.22964653681396,56108.0,171.0,2953
Alabama,821,2004.8397113304925,749416.0,11537.0,98301
Alaska,821,483.36055881729766,268851.0,6250.044184664157,3536
Arizona,821,2542.384873597916,1004845.0,19241.0,185053
Arkansas,821,1591.8528837525564,551523.0,3168.0,48039
California,821,1383.9109988825485,8596882.0,6250.044184664157,546814
Colorado,821,866.0754721174925,571363.0,6572.0,49875
Connecticut,821,1411.3870776742515,864633.0,10920.0,50320
Delaware,821,1586.113267691145,194784.0,6250.044184664157,15445
Florida,821,2412.148914943879,3896939.0,30114.0,518075
Georgia,821,1968.5002660250045,1753129.0,20282.0,209004
Hawaii,821,220.0057632328346,135284.0,225.0,3115
Idaho,821,1338.7873412550744,198700.0,954.0,23925
Illinois,821,1513.6577450076038,2985918.0,6250.044184664157,191808
Indiana,821,1073.2568266124438,817104.0,9354.0,72254
Iowa,821,1522.6286580012488,508700.0,6250.044184664157,48040
Kansas,821,1034.4576657373698,316512.0,1875.0,30137
Kentucky,821,756.4564371653879,641994.0,3975.0,33796
Louisiana,821,2769.4494529118733,1505002.0,6250.044184664157,128746
Maine,821,298.762397597998,183722.0,393.0,4016
Maryland,821,1551.6203305500787,1006824.0,13047.0,93806
Massachusetts,821,1745.244071710959,1286055.0,12022.0,120291
Michigan,821,955.9564135142816,2036595.0,6250.044184664157,95470
Minnesota,821,1049.4479072393376,910271.0,5458.0,59185
Mississippi,821,2198.680240807836,487212.0,4577.0,65436
Missouri,821,942.3654338592647,752740.0,6250.044184664157,57837
Montana,821,445.0877544260828,187756.0,264.0,4757
Nebraska,821,1452.8475895467761,293902.0,1688.0,28104
Nevada,821,1770.4622752873556,506998.0,6250.044184664157,54533
New Hampshire,821,498.56182674112364,168465.0,699.0,6779
New Jersey,821,2072.2479478597056,2252792.0,21949.0,184061
New Mexico,821,1047.5341575302516,604382.0,2803.0,21965
New York,821,2157.147475467345,6368975.0,89995.0,419642
North Carolina,821,1271.3189558741142,1939812.0,6250.044184664157,133337
North Dakota,821,961.470326561356,165701.0,408.0,7327
Ohio,821,844.1625103729117,1623095.0,11447.0,98675
Oklahoma,821,1067.8622613104822,685815.0,3555.0,42255
Oregon,821,489.2434023268876,437693.0,1758.0,20635
Pennsylvania,821,953.1956323349443,1316899.0,6250.044184664157,122028
Rhode Island,821,1863.19866410034,217973.0,2276.0,19738
South Carolina,821,1907.641403270797,767961.0,6153.0,98219
South Dakota,821,1059.2782077614088,118727.0,866.0,9371
Tennessee,821,1739.3318723464947,1662032.0,5190.0,118782
Texas,821,1694.392386284107,4000532.0,6250.044184664157,491304
Utah,821,1352.9497267275492,559100.0,2578.0,43375
Vermont,821,232.0553727709944,100962.0,6250.044184664157,1448
Virginia,821,1146.760964388926,1208745.0,14097.0,97882
Washington,821,808.7703924401828,1011024.0,5874.0,61587
West Virginia,821,415.8141045349517,312677.0,6250.044184664157,7452
Wisconsin,821,1009.3373321191788,1037976.0,4930.0,58768
Wyoming,821,518.3504705758355,56625.0,176.0,3000
Alabama,824,2043.018976440824,749502.0,11537.0,100173
Alaska,824,493.8862270947105,273593.0,6250.044184664157,3613
Arizona,824,2556.865447578193,1016521.0,19244.0,186107
Arkansas,824,1617.4343993181797,551523.0,3223.0,48811
California,824,1403.0797507900274,8707527.0,6250.044184664157,554388
Colorado,824,873.5597533903273,579131.0,6582.0,50306
Connecticut,824,1411.3870776742515,864633.0,10920.0,50320
Delaware,824,1591.9668420685093,195894.0,6250.044184664157,15502
Florida,824,2451.734090979883,3945872.0,30639.0,526577
Georgia,824,2010.158208823365,1797966.0,20556.0,213427
Hawaii,824,236.32079736021336,139246.0,231.0,3346
Idaho,824,1370.795130563242,202971.0,968.0,24497
Illinois,824,1530.940186102692,3033934.0,6250.044184664157,193998
Indiana,824,1088.6009501473436,828466.0,9354.0,73287
Iowa,824,1538.3176918420193,513547.0,6250.044184664157,48535
Kansas,824,1045.6476713461027,316512.0,1875.0,30463
Kentucky,824,773.9599563352107,648435.0,4002.0,34578
Louisiana,824,2769.4494529118733,1505002.0,6250.044184664157,128746
Maine,824,299.655113925482,186401.0,393.0,4028
Maryland,824,1564.4394013576637,1019523.0,13105.0,94581
Massachusetts,824,1751.3376490369321,1302744.0,12044.0,120711
Michigan,824,963.1759020881143,2075121.0,6250.044184664157,96191
Minnesota,824,1065.6901017655052,921397.0,5506.0,60101
Mississippi,824,2239.336807397748,493590.0,4606.0,66646
Missouri,824,945.3634323693899,752740.0,6250.044184664157,58021
Montana,824,457.4383080490055,188846.0,268.0,4889
Nebraska,824,1460.1366412876705,297538.0,1704.0,28245
Nevada,824,1799.2270521363205,513019.0,6250.044184664157,55419
New Hampshire,824,501.43008330446685,171251.0,700.0,6818
New Jersey,824,2076.3910702202948,2252792.0,21949.0,184429
New Mexico,824,1054.6878166984527,612854.0,2819.0,22115
New York,824,2160.7612097343,6443832.0,89995.0,420345
North Carolina,824,1286.6792447505188,1969766.0,6250.044184664157,134948
North Dakota,824,985.2216748768473,167367.0,414.0,7508
Ohio,824,855.2326526422052,1644493.0,11516.0,99969
Oklahoma,824,1088.711542237737,693565.0,3594.0,43080
Oregon,824,498.1344261152366,438067.0,1758.0,21010
Pennsylvania,824,958.1714216439335,1333057.0,6250.044184664157,122665
Rhode Island,824,1863.19866410034,217973.0,2276.0,19738
South Carolina,824,1931.744509405649,778075.0,6153.0,99460
South Dakota,824,1071.260225691481,119987.0,871.0,9477
Tennessee,824,1765.7333083034641,1685486.0,5262.0,120585
Texas,824,1716.2161756699168,4012657.0,6250.044184664157,497632
Utah,824,1364.677890352899,566355.0,2604.0,43751
Vermont,824,233.01692818302888,101803.0,6250.044184664157,1454
Virginia,824,1162.073448609276,1223028.0,14101.0,99189
Washington,824,821.0620950287811,1011694.0,5890.0,62523
West Virginia,824,422.0077928875254,317920.0,6250.044184664157,7563
Wisconsin,824,1029.3461463023882,1051158.0,4980.0,59933
Wyoming,824,520.9422229287147,56638.0,177.0,3015
Alabama,827,2066.6974629755964,762451.0,11537.0,101334
Alaska,827,507.2825321750541,277919.0,6250.044184664157,3711
Arizona,827,2568.076214530665,1022563.0,19268.0,186923
Arkansas,827,1636.3885792450405,563831.0,3284.0,49383
California,827,1416.6401115928104,8826119.0,6250.044184664157,559746
Colorado,827,879.3943670972243,585880.0,6602.0,50642
Connecticut,827,1411.3870776742515,864633.0,10920.0,50320
Delaware,827,1599.4635250430288,198119.0,6250.044184664157,15575
Florida,827,2480.7362153657064,3985663.0,30893.0,532806
Georgia,827,2040.0053760691271,1835048.0,20628.0,216596
Hawaii,827,247.0562310717353,141944.0,237.0,3498
Idaho,827,1380.755596466833,204831.0,988.0,24675
Illinois,827,1541.8462745015106,3075288.0,6250.044184664157,195380
Indiana,827,1104.0639052294644,841125.0,9354.0,74328
Iowa,827,1550.488578700314,518810.0,6250.044184664157,48919
Kansas,827,1052.478380291311,316512.0,1875.0,30662
Kentucky,827,783.0026951390579,648839.0,4002.0,34982
Louisiana,827,2826.518017361062,1540571.0,6250.044184664157,131399
Maine,827,300.8454023621274,188986.0,393.0,4044
Maryland,827,1579.6899604345583,1039345.0,13177.0,95503
Massachusetts,827,1756.1109512756107,1319939.0,12054.0,121040
Michigan,827,968.5329428467836,2101332.0,6250.044184664157,96726
Minnesota,827,1079.8222295355442,934973.0,5555.0,60898
Mississippi,827,2257.0442541687257,494117.0,4606.0,67173
Missouri,827,967.555138732381,752740.0,6250.044184664157,59383
Montana,827,463.33289045994593,189946.0,272.0,4952
Nebraska,827,1469.8036815397784,299674.0,1715.0,28432
Nevada,827,1825.5568873784314,517604.0,6250.044184664157,56230
New Hampshire,827,502.68034898592424,172585.0,701.0,6835
New Jersey,827,2080.263988948672,2301852.0,21992.0,184773
New Mexico,827,1064.2260289227208,620128.0,2838.0,22315
New York,827,2163.408539958314,6509644.0,89995.0,420860
North Carolina,827,1300.0086574440095,1986548.0,6250.044184664157,136346
North Dakota,827,996.7692917374176,168672.0,415.0,7596
Ohio,827,862.7524788050406,1668548.0,11565.0,100848
Oklahoma,827,1100.993664093065,694051.0,3605.0,43566
Oregon,827,504.34628806869654,447037.0,1758.0,21272
Pennsylvania,827,963.2253238149167,1347210.0,6250.044184664157,123312
Rhode Island,827,1863.19866410034,217973.0,2276.0,19738
South Carolina,827,1950.6812769169155,785984.0,6153.0,100435
South Dakota,827,1085.7290775315687,120897.0,876.0,9605
Tennessee,827,1796.879095480654,1713120.0,5304.0,122712
Texas,827,1735.8603451297101,4025864.0,6250.044184664157,503328
Utah,827,1376.4060539782492,570613.0,2620.0,44127
Vermont,827,233.81822435972438,102691.0,6250.044184664157,1459
Virginia,827,1172.5824756526226,1244258.0,14123.0,100086
Washington,827,828.2716513547861,1012630.0,5896.0,63072
West Virginia,827,429.37326011761314,323072.0,6250.044184664157,7695
Wisconsin,827,1040.0117888841678,1058577.0,5000.0,60554
Wyoming,827,526.9896450854328,56675.0,177.0,3050
Alabama,830,2101.083275462786,780567.0,12070.0,103020
Alaska,830,515.8944425838465,280343.0,6250.044184664157,3774
Arizona,830,2576.31942552513,1028231.0,19277.0,187523
Arkansas,830,1657.7617366800494,569320.0,3336.0,50028
California,830,1453.2996536287012,8998353.0,6250.044184664157,574231
Colorado,830,885.958307517483,591840.0,6616.0,51020
Connecticut,830,1418.3149911914527,902957.0,10920.0,50567
Delaware,830,1605.522487995038,200672.0,6250.044184664157,15634
Florida,830,2500.081828918941,4013857.0,31177.0,536961
Georgia,830,2062.8828671514734,1861962.0,20676.0,219025
Hawaii,830,256.94413054287395,142096.0,239.0,3638
Idaho,830,1404.761438447958,206476.0,999.0,25104
Illinois,830,1552.2551967866339,3107641.0,6250.044184664157,196699
Indiana,830,1113.9269236488,852111.0,9354.0,74992
Iowa,830,1558.2855530939096,521387.0,6250.044184664157,49165
Kansas,830,1070.361794162936,326669.0,1911.0,31183
Kentucky,830,789.0908757198657,657807.0,4024.0,35254
Louisiana,830,2838.607174247772,1547933.0,6250.044184664157,131961
Maine,830,301.36615355315985,190906.0,393.0,4051
Maryland,830,1592.1782165116254,1056810.0,13247.0,96258
Massachusetts,830,1760.1007935723785,1331276.0,12062.0,121315
Michigan,830,974.3405758187987,2122589.0,6250.044184664157,97306
Minnesota,830,1090.7803913446837,944160.0,5606.0,61516
Mississippi,830,2273.038077058642,494593.0,4680.0,67649
Missouri,830,983.457565612175,769918.0,6250.044184664157,60359
Montana,830,469.4146024712336,193405.0,273.0,5017
Nebraska,830,1483.451267778049,302635.0,1722.0,28696
Nevada,830,1849.6465763422373,522192.0,6250.044184664157,56972
New Hampshire,830,503.04807418635284,174278.0,704.0,6840
New Jersey,830,2083.168677994954,2324046.0,21992.0,185031
New Mexico,830,1070.378175807374,627627.0,2851.0,22444
New York,830,2165.8553927478883,6563646.0,89995.0,421336
North Carolina,830,1311.6027674835555,2001919.0,6250.044184664157,137562
North Dakota,830,1012.1223732452215,169839.0,417.0,7713
Ohio,830,870.3065248821551,1687644.0,11629.0,101731
Oklahoma,830,1111.0265907938167,694448.0,3625.0,43963
Oregon,830,509.4675177707856,450732.0,1798.0,21488
Pennsylvania,830,970.3257829701306,1360283.0,6250.044184664157,124221
Rhode Island,830,1881.700383533092,222347.0,2311.0,19934
South Carolina,830,1964.7430406893839,791630.0,6153.0,101159
South Dakota,830,1092.2852760216085,121477.0,882.0,9663
Tennessee,830,1814.4800527853,1727907.0,5339.0,123914
Texas,830,1757.4254770875907,4073661.0,6250.044184664157,509581
Utah,830,1384.6095301310872,574560.0,2642.0,44390
Vermont,830,234.29900206574158,103353.0,6250.044184664157,1462
Virginia,830,1180.350017380314,1261547.0,14212.0,100749
Washington,830,835.8226438638077,1013179.0,6001.0,63647
West Virginia,830,432.8327977559877,327044.0,6250.044184664157,7757
Wisconsin,830,1048.719487417118,1066758.0,5031.0,61061
Wyoming,830,525.6073771638971,57682.0,179.0,3042
Alabama,833,2118.0314428274687,783689.0,12070.0,103851
Alaska,833,522.0458071615553,290744.0,6250.044184664157,3819
Arizona,833,2592.9981891039315,1037275.0,19292.0,188737
Arkansas,833,1670.4530844282795,572868.0,3401.0,50411
California,833,1465.2326699006535,9186279.0,6250.044184664157,578946
Colorado,833,892.9390060596629,597182.0,6627.0,51422
Connecticut,833,1421.5966344364422,911299.0,10920.0,50684
Delaware,833,1612.1976166709799,202200.0,6250.044184664157,15699
Florida,833,2527.230871669581,4049275.0,31750.0,542792
Georgia,833,2096.4409160301893,1895485.0,21031.0,222588
Hawaii,833,265.27821723997647,145836.0,242.0,3756
Idaho,833,1432.4045292141025,208405.0,1006.0,25598
Illinois,833,1564.4791699630227,3149003.0,6250.044184664157,198248
Indiana,833,1126.8498544090735,861655.0,9599.0,75862
Iowa,833,1569.56897945212,523920.0,6250.044184664157,49521
Kansas,833,1080.1444677779327,326669.0,1911.0,31468
Kentucky,833,801.1553217972757,668355.0,4063.0,35793
Louisiana,833,2863.645926233772,1568564.0,6250.044184664157,133125
Maine,833,301.44054658045013,192453.0,394.0,4052
Maryland,833,1601.8545473792858,1067459.0,13266.0,96843
Massachusetts,833,1765.7881324099533,1346344.0,12089.0,121707
Michigan,833,983.4225122077949,2146554.0,6250.044184664157,98213
Minnesota,833,1096.5077153970328,946030.0,5661.0,61839
Mississippi,833,2294.676778615587,504404.0,4738.0,68293
Missouri,833,1001.07080685916,787220.0,6250.044184664157,61440
Montana,833,477.5547400863416,194412.0,276.0,5104
Nebraska,833,1500.7175321855575,305732.0,1741.0,29030
Nevada,833,1867.4378830163148,524749.0,6250.044184664157,57520
New Hampshire,833,504.59252002815316,175399.0,705.0,6861
New Jersey,833,2088.167445190882,2350310.0,22052.0,185475
New Mexico,833,1079.868696970521,632997.0,2870.0,22643
New York,833,2169.2840709215147,6640705.0,89995.0,422003
North Carolina,833,1322.8631654742658,2017498.0,6250.044184664157,138743
North Dakota,833,1034.6927152908818,171858.0,430.0,7885
Ohio,833,879.6742264160629,1707770.0,11760.0,102826
Oklahoma,833,1130.3595603809074,714235.0,3760.0,44728
Oregon,833,516.2484052466998,457088.0,1813.0,21774
Pennsylvania,833,976.5357554986183,1375594.0,6250.044184664157,125016
Rhode Island,833,1892.9335703315487,224170.0,2317.0,20053
South Carolina,833,1983.6021188980399,796351.0,6482.0,102130
South Dakota,833,1097.9371712716422,122409.0,887.0,9713
Tennessee,833,1829.1377551662908,1740784.0,5464.0,124915
Texas,833,1785.4260058523487,4088863.0,6250.044184664157,517700
Utah,833,1395.90100681294,578549.0,2677.0,44752
Vermont,833,235.90159441913244,103957.0,6250.044184664157,1472
Virginia,833,1192.018903595669,1271545.0,14445.0,101745
Washington,833,842.4412529499757,1013754.0,6049.0,64151
West Virginia,833,439.6402750444022,330609.0,6250.044184664157,7879
Wisconsin,833,1061.1541496219622,1080400.0,5092.0,61785
Wyoming,833,530.9636653598475,58852.0,183.0,3073
Alabama,836,2137.1006804760573,795771.0,12292.0,104786
Alaska,836,530.2476265985006,292582.0,6250.044184664157,3879
Arizona,836,2602.6977007074192,1044228.0,19821.0,189443
Arkansas,836,1693.1517089910412,573571.0,3472.0,51096
California,836,1496.691289680158,9303467.0,6250.044184664157,591376
Colorado,836,898.4089564098787,601300.0,6679.0,51737
Connecticut,836,1422.2136955594324,919283.0,10920.0,50706
Delaware,836,1618.9754396342441,202200.0,6250.044184664157,15765
Florida,836,2564.986245990441,4087579.0,32349.0,550901
Georgia,836,2130.0178018715087,1916742.0,21379.0,226153
Hawaii,836,279.54504361976217,150233.0,260.0,3958
Idaho,836,1462.3978422721054,212244.0,1037.0,26134
Illinois,836,1577.4607295983747,3191101.0,6250.044184664157,199893
Indiana,836,1136.6534570547988,866994.0,9678.0,76522
Iowa,836,1583.8951275249044,528148.0,6250.044184664157,49973
Kansas,836,1101.7350000720828,334563.0,1975.0,32097
Kentucky,836,826.9405571983448,674775.0,4091.0,36945
Louisiana,836,2889.0073425494875,1598609.0,6250.044184664157,134304
Maine,836,302.77962107167616,199118.0,394.0,4070
Maryland,836,1610.8030858398065,1078838.0,13348.0,97384
Massachusetts,836,1765.7881324099533,1346344.0,12089.0,122000
Michigan,836,988.1887765089656,2181841.0,6250.044184664157,98689
Minnesota,836,1104.735202580594,952785.0,5711.0,62303
Mississippi,836,2330.998884800459,507814.0,4794.0,69374
Missouri,836,1025.7717076273643,798581.0,6250.044184664157,62956
Montana,836,492.8993673148212,196036.0,301.0,5268
Nebraska,836,1511.7803483029434,308462.0,1880.0,29244
Nevada,836,1884.5798719285647,527535.0,6250.044184664157,58048
New Hampshire,836,506.5046910703818,180451.0,705.0,6887
New Jersey,836,2093.3801235956453,2376016.0,22096.0,185938
New Mexico,836,1088.1192505445126,640337.0,2897.0,22816
New York,836,2172.882383847358,6728481.0,89995.0,422703
North Carolina,836,1332.3596569211306,1823283.0,6250.044184664157,139739
North Dakota,836,1045.8466633948422,173019.0,440.0,7970
Ohio,836,891.8394059422881,1728380.0,11901.0,104248
Oklahoma,836,1147.2917036794056,722107.0,3842.0,45398
Oregon,836,522.1283356453947,462542.0,1845.0,22022
Pennsylvania,836,983.5815356504368,1393106.0,6250.044184664157,125918
Rhode Island,836,1900.1077064381266,226133.0,2336.0,20129
South Carolina,836,1999.9945617488167,800089.0,6482.0,102974
South Dakota,836,1109.4670375817122,123628.0,892.0,9815
Tennessee,836,1850.780196843718,1759692.0,5554.0,126393
Texas,836,1807.0739081871664,4106360.0,6250.044184664157,523977
Utah,836,1406.4438773059408,581209.0,2696.0,45090
Vermont,836,236.8631498311669,105073.0,6250.044184664157,1478
